不错,0.01214946867225019
惊喜,0.01104100167328003
温柔,0.010586579487726865
舒服,0.009989459871543498
很棒,0.00963601867981032
简单,0.009615077684923158
有趣,0.008479205939521808
幽默,0.008151498824733917
风靡,0.008151498824733917
坚韧,0.008151498824733917
惊艳,0.007731031271960948
真挚,0.007258842556802745
淳厚,0.007258842556802745
激动,0.007258842556802745
欣喜,0.007258842556802745
一星,0.007258842556802745
平和,0.006871385006590386
真诚,0.006871385006590386
愉悦,0.006867429577780833
平实,0.0066874458261044
美好,0.006418253724672276
诙谐,0.0061926971505094994
生硬,0.006106397940045175
一大,0.006106397940045175
平淡,0.0060799076032955895
节目,0.023575373684006983
主持人,0.014337386701517055
书信,0.013697394566388634
读信,0.008570005345488482
历史,0.008059264303472624
老师,0.007786036570810163
